,Processing,Ag,Al,B,Be,Bi,Cd,Co,Cr,Cu,Er,Eu,Fe,Ga,Li,Mg,Mn,Ni,Pb,Sc,Si,Sn,Ti,V,Zn,Zr,Elongation (%),Tensile Strength (MPa),Yield Strength (MPa),class
697,Solutionised  + Artificially peak aged,0.0,0.96775,0.0,0.0,0.0,0.0,0.0,0.001,0.00375,0.0,0.0,0.005,0.0,0.0,0.006,0.005,0.0,0.0,0.0,0.008,0.0,0.0,0.001,0.0025,0.0,12.0,345.0,324.0,2
698,Solutionised  + Artificially peak aged,0.0,0.96775,0.0,0.0,0.0,0.0,0.0,0.001,0.00375,0.0,0.0,0.005,0.0,0.0,0.006,0.005,0.0,0.0,0.0,0.008,0.0,0.0,0.001,0.0025,0.0,13.0,338.0,296.0,2
699,Solutionised  + Artificially peak aged,0.0,0.96775,0.0,0.0,0.0,0.0,0.0,0.001,0.00375,0.0,0.0,0.005,0.0,0.0,0.006,0.005,0.0,0.0,0.0,0.008,0.0,0.0,0.001,0.0025,0.0,13.0,338.0,296.0,2
700,Solutionised  + Artificially peak aged,0.0,0.9675,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,400.0,324.0,2
701,Solutionised  + Artificially peak aged,0.0,0.9675,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.003,0.0,0.0,0.01,0.0035,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,8.0,358.0,331.0,2
702,Solutionised  + Artificially peak aged,0.0,0.9675,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,400.0,324.0,2
703,Solutionised  + Artificially peak aged,0.0,0.9668,0.0,0.0,0.0,0.0,0.0,0.00195,0.00275,0.0,0.0,0.0069999999999999,0.0,0.0,0.01,0.0015,0.0,0.0,0.0,0.006,0.0,0.0015,0.0,0.0025,0.0,12.0,310.0,,2
704,Solutionised  + Artificially peak aged,0.0,0.9663,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0,0.0014,0.0,0.0,0.0098,0.0051,0.0,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,8.0,405.0,360.0,2
705,Solutionised  + Artificially peak aged,0.0,0.9663,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0,0.0014,0.0,0.0,0.0098,0.0051,0.0,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,9.0,412.0,365.0,2
706,Solutionised  + Artificially peak aged,0.0,0.9663,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0,0.0014,0.0,0.0,0.0098,0.0051,0.0,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,9.0,420.0,375.0,2
707,Solutionised  + Artificially peak aged,0.0,0.9663,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0,0.0014,0.0,0.0,0.0098,0.0051,0.0,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,10.0,391.0,351.0,2
708,Solutionised  + Artificially peak aged,0.0,0.9663,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0,0.0014,0.0,0.0,0.0098,0.0051,0.0,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,10.0,415.0,357.0,2
709,Solutionised  + Artificially peak aged,0.0,0.9663,0.0,0.0,0.0,0.0,0.0,0.0,0.0097,0.0,0.0,0.0014,0.0,0.0,0.0098,0.0051,0.0,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,0.0,12.0,411.0,362.0,2
710,Solutionised  + Artificially peak aged,0.0,0.96625,0.0,0.0,0.0,0.0,0.0,0.0025,0.00275,0.0,0.0,0.0069999999999999,0.0,0.0,0.01,0.0015,0.0,0.0,0.0,0.006,0.0,0.0015,0.0,0.0025,0.0,14.0,365.0,276.0,2
711,Solutionised  + Artificially peak aged,0.0,0.96592,0.0,0.0,0.0,0.0,0.0,0.0022,0.0058,0.0,0.0,0.0028,0.0002,0.0,0.0132,0.0002,0.0,0.0,0.0,0.0079,0.0,0.0004799999999999,0.0013,0.0,0.0,11.7,408.0,373.0,2
712,Solutionised  + Artificially peak aged,0.0,0.96456,0.0,0.0,0.0,0.0,0.0,0.00215,0.0077,0.0,0.0,0.00205,0.0,0.0,0.01435,0.0,0.0,0.0,0.0,0.00895,0.0,0.0002399999999999,0.0,0.0,0.0,11.7,408.0,373.0,2
713,Solutionised  + Artificially peak aged,0.0,0.96456,0.0,0.0,0.0,0.0,0.0,0.00215,0.0077,0.0,0.0,0.00205,0.0,0.0,0.01435,0.0,0.0,0.0,0.0,0.00895,0.0,0.0002399999999999,0.0,0.0,0.0,11.7,408.0,373.0,2
714,Solutionised  + Artificially peak aged,0.0,0.963963964,0.0,0.0,0.0,0.0,0.0,0.000500501,0.0027527529999999,0.0,0.0,0.0025025029999999,0.0,0.0,0.008508509000000001,0.0070070069999999,0.0,0.0,0.0,0.0135135139999999,0.0,0.0,0.0,0.001251251,0.0,7.32,357.5,336.0,2
715,Solutionised  + Artificially peak aged,0.0,0.96375,0.0,0.0,0.0,0.0,0.0,0.001,0.00375,0.0,0.0,0.005,0.0,0.0,0.008,0.005,0.0,0.0,0.0,0.01,0.0,0.0,0.001,0.0025,0.0,11.0,386.0,372.0,2
716,Solutionised  + Artificially peak aged,0.0,0.96375,0.0,0.0,0.0,0.0,0.0,0.001,0.00375,0.0,0.0,0.005,0.0,0.0,0.008,0.005,0.0,0.0,0.0,0.01,0.0,0.0,0.001,0.0025,0.0,12.0,379.0,352.0,2
717,Solutionised  + Artificially peak aged,0.0,0.96375,0.0,0.0,0.0,0.0,0.0,0.001,0.00375,0.0,0.0,0.005,0.0,0.0,0.008,0.005,0.0,0.0,0.0,0.01,0.0,0.0,0.001,0.0025,0.0,12.0,379.0,352.0,2
718,Solutionised  + Artificially peak aged,0.0,0.963722792,0.0,0.0,0.0,0.0,0.0,0.000500375,0.00850638,0.0,0.0,0.002501876,0.0,0.0,0.010007506,0.005003753,0.0,0.0,0.0,0.008006005,0.0,0.000500375,0.0,0.001250938,0.0,8.74,395.5,351.0,2
719,Solutionised  + Artificially peak aged,0.0,0.9635,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,440.0,349.0,2
720,Solutionised  + Artificially peak aged,0.0,0.9635,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,440.0,349.0,2
721,Solutionised  + Artificially peak aged,0.0,0.963169977,0.0,0.0,0.00548957,0.0,0.0,0.000898293,0.002744785,0.0,0.0,0.0034933629999999,0.0,0.0,0.009981036,0.0007485780000000001,0.0,0.00548957,0.0,0.005988622,0.0,0.0007485780000000001,0.0,0.00124763,0.0,12.2,314.0,260.0,outlier
722,Solutionised  + Artificially peak aged,0.0,0.96275,0.0,0.0,0.0,0.0,0.0,0.0025,0.0035,0.0,0.0,0.01,0.0,0.0,0.00625,0.002,0.0,0.0,0.0,0.009000000000000001,0.0,0.0015,0.0,0.0025,0.0,17.0,330.0,,2
723,Solutionised  + Artificially peak aged,0.0,0.9625,0.0,0.0,0.0,0.0,0.0,0.0025,0.001,0.0,0.0,0.005,0.0,0.0,0.009000000000000001,0.0069999999999999,0.0,0.0,0.0,0.01,0.0,0.001,0.0,0.002,0.0,6.0,310.0,260.0,2
724,Solutionised  + Artificially peak aged,0.0,0.95959596,0.0,0.0,0.0,0.0,0.0,0.000505051,0.002777778,0.0,0.0,0.002525253,0.0,0.0,0.011111111000000002,0.008585859,0.0,0.0,0.0,0.013636364,0.0,0.0,0.0,0.001262626,0.0,9.75,373.5,325.0,2
725,Solutionised  + Artificially peak aged,0.0,0.959,0.0,0.0,0.0,0.0,0.0,0.001,0.0085,0.0,0.0,0.005,0.0,0.0,0.01,0.005,0.0,0.0,0.0,0.008,0.0,0.001,0.0,0.0025,0.0,8.0,369.0,359.0,2
726,Solutionised  + Artificially peak aged,0.0,0.959,0.0,0.0,0.0,0.0,0.0,0.001,0.0085,0.0,0.0,0.005,0.0,0.0,0.01,0.005,0.0,0.0,0.0,0.008,0.0,0.001,0.0,0.0025,0.0,8.0,369.0,359.0,2
727,Solutionised  + Artificially peak aged,0.0,0.958,0.0,0.0,0.0,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.011,0.009000000000000001,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,12.0,393.001149,358.5273640000001,2
728,Solutionised  + Artificially peak aged,0.0,0.957,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.011,0.008,0.0,0.0,0.0,0.0139999999999999,0.0,0.0,0.0,0.0,0.0,,395.0,360.0,2
729,Solutionised  + Artificially peak aged,0.0,0.955,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,518.0,425.0,2
730,Solutionised  + Artificially peak aged,0.0,0.955,0.0,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.3,518.0,425.0,2
731,Solutionised  + Artificially peak aged,0.0,0.95269,0.0,0.0,0.0,0.0,0.0,0.0,0.0397,0.0,0.0,0.0001,0.0,0.0,0.006,0.0001,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,1e-05,0.0,19.6,408.0,270.0,2
732,Solutionised  + Artificially peak aged,0.0,0.9445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042,0.0015,12.2,383.0,317.0,2
733,Solutionised  + Artificially peak aged,0.0,0.943,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.5,323.0,,2
734,Solutionised  + Artificially peak aged,0.0,0.943,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,13.0,483.0,,2
735,Solutionised  + Artificially peak aged,0.006,0.9424,0.0,0.0,0.0,0.0,0.0,0.0001,0.0435,0.0,0.0,0.0002,0.0,0.0,0.0036,0.0034,0.0,0.0,0.0,0.0005,0.0,0.0001,0.0,0.0002,0.0,10.5,503.0,451.0,2
736,Solutionised  + Artificially peak aged,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,,400.0,255.0,2
737,Solutionised  + Artificially peak aged,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,510.0,420.0,2
738,Solutionised  + Artificially peak aged,0.0,0.939,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,19.0,399.895906,255.106009,2
739,Solutionised  + Artificially peak aged,0.0,0.93848541,0.0,0.0,0.0,0.0,0.0,0.0005005259999999,0.019019971,0.0,0.0,0.002502628,0.0,0.026027329,0.008508934000000001,0.0005005259999999,0.0,0.0,0.0,0.001501577,0.0,0.0005005259999999,0.0,0.001251314,0.001201261,7.25,550.0,472.5,2
740,Solutionised  + Artificially peak aged,0.0,0.9381,0.0,0.0,0.0,0.0,0.0,0.0001,0.0391,0.0,0.0,0.0029,0.0,0.0,0.0047,0.0055,0.0,0.0,0.0,0.0083,0.0,0.0007,0.0,0.0006,0.0,2.9,356.0,314.0,2
741,Solutionised  + Artificially peak aged,0.0,0.9381,0.0,0.0,0.0,0.0,0.0,0.0001,0.0391,0.0,0.0,0.0029,0.0,0.0,0.0047,0.0055,0.0,0.0,0.0,0.0083,0.0,0.0007,0.0,0.0006,0.0,3.6,283.0,219.0,2
742,Solutionised  + Artificially peak aged,0.0,0.9381,0.0,0.0,0.0,0.0,0.0,0.0001,0.0391,0.0,0.0,0.0029,0.0,0.0,0.0047,0.0055,0.0,0.0,0.0,0.0083,0.0,0.0007,0.0,0.0006,0.0,3.6,474.0,399.0,2
743,Solutionised  + Artificially peak aged,0.0,0.9381,0.0,0.0,0.0,0.0,0.0,0.0001,0.0391,0.0,0.0,0.0029,0.0,0.0,0.0047,0.0055,0.0,0.0,0.0,0.0083,0.0,0.0007,0.0,0.0006,0.0,6.3,454.0,393.0,2
744,Solutionised  + Artificially peak aged,0.0,0.937015358,0.0,0.0,0.0,0.0,0.0,0.0,0.023012657,0.0,0.0,0.011006053,0.0,0.0,0.01550853,0.0,0.010505778,0.0,0.0,0.001750963,0.0,0.000700385,0.0,0.000500275,0.0,8.5,420.0,350.0,2
745,Solutionised  + Artificially peak aged,0.0,0.937,0.0,0.0,0.0,0.002,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.011,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,579.159588,530.8962889999998,2
746,Solutionised  + Artificially peak aged,0.0,0.935,0.0,0.0,0.005,0.0,0.0,0.0,0.055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,393.001149,268.895523,outlier
747,Solutionised  + Artificially peak aged,0.0,0.935,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.005,0.008,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,,485.0,415.0,2
748,Solutionised  + Artificially peak aged,0.0069999999999999,0.935,0.0,0.0,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0015,0.0,0.0,0.0035,0.0035,0.0,0.0,0.0,0.001,0.0,0.0025,0.0,0.0,0.0,7.0,485.0,435.0,2
749,Solutionised  + Artificially peak aged,0.0,0.935,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.015,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,704.0,440.0,2
750,Solutionised  + Artificially peak aged,0.0,0.935,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.015,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,484.0,437.0,2
751,Solutionised  + Artificially peak aged,0.0,0.935,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.015,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,512.0,378.0,2
752,Solutionised  + Artificially peak aged,0.0,0.935,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.015,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,474.0,425.0,2
753,Solutionised  + Artificially peak aged,0.0037,0.9344,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0003,0.0,0.0116,0.0036,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0013,4.0,720.0,680.0,2
754,Solutionised  + Artificially peak aged,0.0037,0.9344,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0003,0.0,0.0116,0.0036,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0013,4.0,720.0,680.0,2
755,Solutionised  + Artificially peak aged,0.0,0.934,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.015,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,475.738233,393.001149,2
756,Solutionised  + Artificially peak aged,0.0,0.934,0.0,0.0,0.0,0.0,0.0,0.0,0.044,0.0,0.0,0.0,0.0,0.0,0.005,0.008,0.0,0.0,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,13.0,482.63299000000006,413.68542,2
757,Solutionised  + Artificially peak aged,0.0,0.9323,0.0,0.0,0.0,0.0,0.0,0.0001,0.0399,0.0,0.0,0.0012,0.0,0.0234,0.0002,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0005,0.0021,6.53,559.24,508.9,2
758,Solutionised  + Artificially peak aged,0.0,0.9323,0.0,0.0,0.0,0.0,0.0,0.0001,0.0399,0.0,0.0,0.0012,0.0,0.0234,0.0002,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0001,0.0,0.0005,0.0021,6.53,559.24,508.9,2
759,Solutionised  + Artificially peak aged,0.0,0.932,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0012,0.0,0.0,0.0104,0.0022,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0507,0.0012,8.7,461.63,430.63,2
760,Solutionised  + Artificially peak aged,0.0,0.932,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0012,0.0,0.0,0.0104,0.0022,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0507,0.0012,8.7,461.63,430.63,2
761,Solutionised  + Artificially peak aged,0.0,0.931558935,0.0,0.0,0.0,0.0,0.0,0.002251351,0.0010006,0.0,0.0,0.002001201,0.0,0.0,0.0120072039999999,0.002751651,0.0,0.0,0.0,0.001751051,0.0,0.00025015,0.0,0.0450270159999999,0.001400841,12.0,380.0,335.0,2
762,Solutionised  + Artificially peak aged,0.0,0.931198399,0.0,0.0,0.0,0.0,0.0,0.000500375,0.0445334,0.0,0.0,0.005003753,0.0,0.0,0.000250188,0.008006005,0.0,0.0,0.0,0.00850638,0.0,0.000750563,0.0,0.001250938,0.0,9.5,378.0,232.5,2
763,Solutionised  + Artificially peak aged,0.0,0.92906,0.0,0.0,0.0,0.0,0.0,2e-05,0.0349,0.0,0.0,0.001,0.0,0.0,0.0215,0.0131,0.0,0.0,0.0,0.00042,0.0,0.0,0.0,0.0,0.0,7.8,479.0,378.0,2
764,Solutionised  + Artificially peak aged,0.0,0.92906,0.0,0.0,0.0,0.0,0.0,2e-05,0.0349,0.0,0.0,0.001,0.0,0.0,0.0215,0.0131,0.0,0.0,0.0,0.00042,0.0,0.0,0.0,0.0,0.0,12.0,452.0,339.0,2
765,Solutionised  + Artificially peak aged,0.0,0.92906,0.0,0.0,0.0,0.0,0.0,2e-05,0.0349,0.0,0.0,0.001,0.0,0.0,0.0215,0.0131,0.0,0.0,0.0,0.00042,0.0,0.0,0.0,0.0,0.0,12.7,451.0,330.0,2
766,Solutionised  + Artificially peak aged,0.0,0.92906,0.0,0.0,0.0,0.0,0.0,2e-05,0.0349,0.0,0.0,0.001,0.0,0.0,0.0215,0.0131,0.0,0.0,0.0,0.00042,0.0,0.0,0.0,0.0,0.0,12.7,468.0,339.0,2
767,Solutionised  + Artificially peak aged,0.0,0.927963982,0.0,0.0,0.0,0.0,0.0,0.00050025,0.043521761,0.0,0.0,0.002501251,0.0,0.0,0.015007504,0.0060030019999999,0.0,0.0,0.0,0.002501251,0.0,0.000750375,0.0,0.001250625,0.0,5.405,449.5,363.0,2
768,Solutionised  + Artificially peak aged,0.0,0.927927928,0.0,0.0,0.0,0.0,0.0,0.000500501,0.044544545,0.0,0.0,0.003503504,0.0,0.0,0.005005005,0.008008008,0.0,0.0,0.0,0.008508509000000001,0.0,0.000750751,0.0,0.001251251,0.0,6.5,438.0,382.0,2
769,Solutionised  + Artificially peak aged,0.0,0.9251,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0014,0.0,0.0,0.0278,0.0023,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0401,0.001,8.1,530.53,489.19,2
770,Solutionised  + Artificially peak aged,0.0,0.9251,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0014,0.0,0.0,0.0278,0.0023,0.0,0.0,0.0,0.0009,0.0,0.0,0.0,0.0401,0.001,8.1,530.53,489.19,2
771,Solutionised  + Artificially peak aged,0.0,0.9235,0.0,0.0,0.0,0.0,0.0,0.001,0.0445,0.0,0.0,0.01,0.0,0.0,0.0005,0.008,0.0,0.0,0.0,0.0085,0.0,0.0015,0.0,0.0025,0.0,19.0,400.0,,2
772,Solutionised  + Artificially peak aged,0.0,0.9233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,4.5,235.0,,2
773,Solutionised  + Artificially peak aged,0.0,0.9233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,4.5,235.0,,2
774,Solutionised  + Artificially peak aged,0.0,0.923,0.0,0.0,0.004,0.0,0.0,0.0,0.055,0.0,0.0,0.0069999999999999,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.004,0.0,0.0,0.0,0.003,0.0,17.0,390.0,,outlier
775,Solutionised  + Artificially peak aged,0.0,0.9226,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.0041,0.0,0.0,0.0,0.0,0.0702,0.0,0.0014,0.0,0.0009,0.0,2.0,192.3,180.2,2
776,Solutionised  + Artificially peak aged,0.0,0.9226,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.0,0.0041,0.0,0.0,0.0,0.0,0.0702,0.0,0.0014,0.0,0.0009,0.0,2.1,176.9,169.0,2
777,Solutionised  + Artificially peak aged,0.0,0.9223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0012,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,4.9,244.0,,2
778,Solutionised  + Artificially peak aged,0.0,0.9223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0012,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,4.9,244.0,,2
779,Solutionised  + Artificially peak aged,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.001,0.0445,0.0,0.0,0.0069999999999999,0.0,0.0,0.005,0.008,0.0,0.0,0.0,0.0085,0.0,0.0015,0.0,0.0025,0.0,13.0,485.0,415.0,2
780,Solutionised  + Artificially peak aged,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.001,0.0445,0.0,0.0,0.0069999999999999,0.0,0.0,0.005,0.008,0.0,0.0,0.0,0.0085,0.0,0.0015,0.0,0.0025,0.0,13.0,480.0,414.0,2
781,Solutionised  + Artificially peak aged,0.0,0.922,0.0,0.0,0.0,0.0,0.0,0.001,0.0445,0.0,0.0,0.0069999999999999,0.0,0.0,0.005,0.008,0.0,0.0,0.0,0.0085,0.0,0.0015,0.0,0.0025,0.0,13.0,485.0,415.0,2
782,Solutionised  + Artificially peak aged,0.0,0.9218,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0041,0.0,0.0008,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0711,0.0,0.0009,0.0,0.0,0.0,1.1,205.0,200.6,2
783,Solutionised  + Artificially peak aged,0.0,0.9218,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0041,0.0,0.0008,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0711,0.0,0.0009,0.0,0.0,0.0,2.5,195.2,193.9,2
784,Solutionised  + Artificially peak aged,0.0,0.9213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0012,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,7.8,283.0,,2
785,Solutionised  + Artificially peak aged,0.0,0.9213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0012,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,7.8,283.0,,2
786,Solutionised  + Artificially peak aged,0.0,0.9203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0012,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,8.6,311.2,,2
787,Solutionised  + Artificially peak aged,0.0,0.9203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0012,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,8.6,311.2,,2
788,Solutionised  + Artificially peak aged,0.0,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.0,0.0069999999999999,0.0,0.0,0.0,0.0,0.07,0.0,0.002,0.0,0.0,0.0,3.39,198.0,,2
789,Solutionised  + Artificially peak aged,0.0,0.9193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0012,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,5.7,240.0,,2
790,Solutionised  + Artificially peak aged,0.0,0.9193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0012,0.0,0.0,0.0045,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,5.7,240.0,,2
791,Solutionised  + Artificially peak aged,0.0,0.917108,0.0,0.0,0.0,0.0,0.0,0.0,3e-05,0.0,0.0,0.0032,0.0,0.0,0.0043,0.0032,0.0,0.0,0.0,0.0707,0.0,0.00113,0.0,0.00033,0.0,8.24,179.0,,2
792,Solutionised  + Artificially peak aged,0.0,0.9165,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0,0.0008,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0738,0.0,0.0015,0.0,0.0011,0.0,5.1,234.3,221.1,2
793,Solutionised  + Artificially peak aged,0.0,0.9165,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0022,0.0,0.0008,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0738,0.0,0.0015,0.0,0.0011,0.0,5.5,220.6,214.8,2
794,Solutionised  + Artificially peak aged,0.0,0.9159,0.0,0.0,0.0,0.0,0.0,0.0005,0.0005,0.0,0.0,0.0036,0.0,0.0,0.015,0.0045,0.0,0.0,0.0,0.0025,0.0,0.0005,0.0,0.042,0.015,12.0,400.0,,2
795,Solutionised  + Artificially peak aged,0.0,0.9156,0.0,0.0,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.0016,0.0,0.0,0.018000000000000002,0.0,0.0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0596,0.0016,19.6,543.0,,2
796,Solutionised  + Artificially peak aged,0.0,0.914671,0.0,0.0,0.0,0.0,0.0,0.0,7e-05,0.0,0.0,0.00355,0.0,0.0,0.0086,0.000328,0.0,0.0,0.0,0.07147,0.0,0.00093,0.0,0.0003799999999999,0.0,2.97,210.0,,2
